predicted_cards_lte,total_cards_last5_lte,value_edge_gt,over_4_5_prob_lt,total_bets,minimum_40_bets,win_rate,roi,avg_edge,avg_profit,season_min_roi,referee_min_roi,league_min_roi,season_positive_roi_rate,referee_positive_roi_rate,league_positive_roi_rate,roi_stability_std,stability_score,roi_by_season,roi_by_referee,roi_by_league
2.7,2.5,0.1,0.35,15,NO,0.6666666666666666,-0.14599999999999996,0.15609550425825583,-0.14599999999999996,-1.0,-1.0,-0.14599999999999996,0.3333333333333333,0.6363636363636364,0.0,0.04799999999999999,-0.19399999999999995,2022:12 bets/-5.0%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:15 bets/-14.6%
2.7,2.5,0.1,0.4,15,NO,0.6666666666666666,-0.14599999999999996,0.15609550425825583,-0.14599999999999996,-1.0,-1.0,-0.14599999999999996,0.3333333333333333,0.6363636363636364,0.0,0.04799999999999999,-0.19399999999999995,2022:12 bets/-5.0%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:15 bets/-14.6%
2.8,2.5,0.08,0.3,17,NO,0.6470588235294118,-0.16411764705882353,0.15185000963460488,-0.16411764705882353,-1.0,-1.0,-0.16411764705882353,0.3333333333333333,0.5833333333333334,0.0,0.05705882352941177,-0.2211764705882353,2022:12 bets/-5.0%; 2023:3 bets/-100.0%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/34.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:17 bets/-16.4%
2.8,2.5,0.08,0.35,17,NO,0.6470588235294118,-0.16411764705882353,0.15185000963460488,-0.16411764705882353,-1.0,-1.0,-0.16411764705882353,0.3333333333333333,0.5833333333333334,0.0,0.05705882352941177,-0.2211764705882353,2022:12 bets/-5.0%; 2023:3 bets/-100.0%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/34.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:17 bets/-16.4%
2.8,2.5,0.08,0.4,17,NO,0.6470588235294118,-0.16411764705882353,0.15185000963460488,-0.16411764705882353,-1.0,-1.0,-0.16411764705882353,0.3333333333333333,0.5833333333333334,0.0,0.05705882352941177,-0.2211764705882353,2022:12 bets/-5.0%; 2023:3 bets/-100.0%; 2025:2 bets/40.5%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:2 bets/34.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:17 bets/-16.4%
2.6,2.5,0.08,0.3,14,NO,0.6428571428571429,-0.17500000000000002,0.15762439466688533,-0.17500000000000002,-1.0,-1.0,-0.17500000000000002,0.3333333333333333,0.6,0.0,0.04840909090909092,-0.22340909090909095,2022:11 bets/-7.8%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:14 bets/-17.5%
2.6,2.5,0.08,0.35,14,NO,0.6428571428571429,-0.17500000000000002,0.15762439466688533,-0.17500000000000002,-1.0,-1.0,-0.17500000000000002,0.3333333333333333,0.6,0.0,0.04840909090909092,-0.22340909090909095,2022:11 bets/-7.8%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:14 bets/-17.5%
2.6,2.5,0.08,0.4,14,NO,0.6428571428571429,-0.17500000000000002,0.15762439466688533,-0.17500000000000002,-1.0,-1.0,-0.17500000000000002,0.3333333333333333,0.6,0.0,0.04840909090909092,-0.22340909090909095,2022:11 bets/-7.8%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:14 bets/-17.5%
2.6,2.5,0.1,0.3,14,NO,0.6428571428571429,-0.17500000000000002,0.15762439466688533,-0.17500000000000002,-1.0,-1.0,-0.17500000000000002,0.3333333333333333,0.6,0.0,0.04840909090909092,-0.22340909090909095,2022:11 bets/-7.8%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:14 bets/-17.5%
2.6,2.5,0.1,0.35,14,NO,0.6428571428571429,-0.17500000000000002,0.15762439466688533,-0.17500000000000002,-1.0,-1.0,-0.17500000000000002,0.3333333333333333,0.6,0.0,0.04840909090909092,-0.22340909090909095,2022:11 bets/-7.8%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:14 bets/-17.5%
2.6,2.5,0.1,0.4,14,NO,0.6428571428571429,-0.17500000000000002,0.15762439466688533,-0.17500000000000002,-1.0,-1.0,-0.17500000000000002,0.3333333333333333,0.6,0.0,0.04840909090909092,-0.22340909090909095,2022:11 bets/-7.8%; 2023:2 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; R Jones:1 bets/26.0%,E0:14 bets/-17.5%
2.8,2.5,0.12,0.3,14,NO,0.6428571428571429,-0.1764285714285714,0.16170247478923594,-0.1764285714285714,-1.0,-1.0,-0.1764285714285714,0.6666666666666666,0.6363636363636364,0.0,0.09421428571428571,-0.27064285714285713,2022:10 bets/1.2%; 2023:3 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:14 bets/-17.6%
2.8,2.5,0.12,0.35,14,NO,0.6428571428571429,-0.1764285714285714,0.16170247478923594,-0.1764285714285714,-1.0,-1.0,-0.1764285714285714,0.6666666666666666,0.6363636363636364,0.0,0.09421428571428571,-0.27064285714285713,2022:10 bets/1.2%; 2023:3 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:14 bets/-17.6%
2.8,2.5,0.12,0.4,14,NO,0.6428571428571429,-0.1764285714285714,0.16170247478923594,-0.1764285714285714,-1.0,-1.0,-0.1764285714285714,0.6666666666666666,0.6363636363636364,0.0,0.09421428571428571,-0.27064285714285713,2022:10 bets/1.2%; 2023:3 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:1 bets/25.0%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:14 bets/-17.6%
2.8,2.5,0.1,0.3,16,NO,0.625,-0.19937500000000002,0.1562186999278646,-0.19937500000000002,-1.0,-1.0,-0.19937500000000002,0.3333333333333333,0.5833333333333334,0.0,0.07468750000000002,-0.27406250000000004,2022:12 bets/-5.0%; 2023:3 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:16 bets/-19.9%
2.8,2.5,0.1,0.35,16,NO,0.625,-0.19937500000000002,0.1562186999278646,-0.19937500000000002,-1.0,-1.0,-0.19937500000000002,0.3333333333333333,0.5833333333333334,0.0,0.07468750000000002,-0.27406250000000004,2022:12 bets/-5.0%; 2023:3 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:16 bets/-19.9%
2.8,2.5,0.1,0.4,16,NO,0.625,-0.19937500000000002,0.1562186999278646,-0.19937500000000002,-1.0,-1.0,-0.19937500000000002,0.3333333333333333,0.5833333333333334,0.0,0.07468750000000002,-0.27406250000000004,2022:12 bets/-5.0%; 2023:3 bets/-100.0%; 2025:1 bets/41.0%,A Madley:4 bets/-36.5%; A Taylor:1 bets/-100.0%; D Coote:1 bets/-100.0%; G Scott:2 bets/-37.5%; J Brooks:1 bets/41.0%; J Moss:1 bets/28.0%; K Friend:1 bets/26.0%; M Atkinson:1 bets/27.0%; M Oliver:1 bets/28.0%; P Bankes:1 bets/-100.0%; R Jones:1 bets/26.0%; S Attwell:1 bets/26.0%,E0:16 bets/-19.9%
